# PORT M3 M3.2 walk-forward evaluation (expanding-window era ladder) (harness=PORT-M3-HARNESS-V1; m2_spec_sha16=f6ef73a41dbf8588)
# params_hash=e800e849078628d09e1f07eacc8ec2146c571d1b7008f0314d0365fbe4b85075
era	asset	d8	realised_usd	day_ceiling_usd	oracle_ceiling_usd	n_seated
E2	HG	20220314	953.750000	3141.250000	2768.750000	3
E2	HG	20220315	1435.000000	2110.000000	1806.250000	3
E2	HG	20220316	703.750000	3122.500000	3962.500000	3
E2	HG	20220317	97.500000	3322.500000	2493.750000	3
E2	HG	20220318	1410.000000	2191.250000	3668.750000	3
E2	HG	20220321	1722.500000	2891.250000	3593.750000	3
E2	HG	20220322	716.250000	2597.500000	2143.750000	3
E2	HG	20220323	422.500000	2178.750000	2225.000000	3
E2	HG	20220324	128.750000	3210.000000	4250.000000	3
E2	HG	20220325	-596.250000	2666.250000	1762.500000	3
E2	HG	20220328	185.000000	2622.500000	3762.500000	3
E2	HG	20220329	272.500000	2172.500000	0.000000	3
E2	HG	20220330	2635.000000	3116.250000	2050.000000	3
E2	HG	20220331	10.000000	2128.750000	1562.500000	3
E2	HG	20220401	903.750000	2891.250000	3650.000000	3
E2	HG	20220404	747.500000	2266.250000	2618.750000	3
E2	HG	20220405	-1083.750000	3672.500000	2025.000000	3
E2	HG	20220406	128.750000	2760.000000	2168.750000	3
E2	HG	20220407	616.250000	2097.500000	0.000000	3
E2	HG	20220408	522.500000	1528.750000	1581.250000	3
E2	HG	20220411	72.500000	4085.000000	4250.000000	3
E2	HG	20220412	-1058.750000	1985.000000	1825.000000	3
E2	HG	20220413	922.500000	1735.000000	2012.500000	3
E2	HG	20220414	-90.000000	2022.500000	1825.000000	3
E2	HG	20220418	1297.500000	3703.750000	3831.250000	3
E2	HG	20220419	1497.500000	2941.250000	2987.500000	3
E2	HG	20220420	716.250000	1885.000000	0.000000	3
E2	HG	20220421	628.750000	2628.750000	1775.000000	3
E2	HG	20220422	585.000000	3953.750000	4587.500000	3
E2	HG	20220425	47.500000	5485.000000	4756.250000	3
E2	HG	20220426	441.250000	4766.250000	4106.250000	3
E2	HG	20220427	-383.750000	2603.750000	3687.500000	3
E2	HG	20220428	2066.250000	2747.500000	2187.500000	3
E2	HG	20220429	228.750000	4485.000000	4587.500000	3
E2	HG	20220502	2797.500000	4366.250000	5200.000000	3
E2	HG	20220503	-190.000000	2591.250000	3462.500000	3
E2	HG	20220504	-15.000000	3322.500000	4712.500000	3
E2	HG	20220505	835.000000	3585.000000	2687.500000	3
E2	HG	20220506	578.750000	2210.000000	1500.000000	3
E2	HG	20220509	-171.250000	4147.500000	4912.500000	3
E2	HG	20220510	1760.000000	3897.500000	4962.500000	3
E2	HG	20220511	1866.250000	3078.750000	3837.500000	3
E2	HG	20220512	-671.250000	4303.750000	4650.000000	3
E2	HG	20220513	-740.000000	4466.250000	2431.250000	3
E2	HG	20220516	-1296.250000	3341.250000	1656.250000	3
E2	HG	20220517	-865.000000	2647.500000	1943.750000	3
E2	HG	20220518	697.500000	2897.500000	1656.250000	3
E2	HG	20220519	1016.250000	3510.000000	4537.500000	3
E2	HG	20220520	741.250000	2772.500000	3350.000000	3
E2	HG	20220523	447.500000	2116.250000	0.000000	3
E2	HG	20220524	1378.750000	2603.750000	1512.500000	3
E2	HG	20220525	-671.250000	2785.000000	2431.250000	3
E2	HG	20220526	-177.500000	2966.250000	1881.250000	3
E2	HG	20220527	360.000000	2291.250000	0.000000	3
E2	HG	20220530	47.500000	1297.500000	0.000000	3
E2	HG	20220531	435.000000	2672.500000	0.000000	3
E2	HG	20220601	297.500000	2672.500000	2168.750000	3
E2	HG	20220602	-1646.250000	5585.000000	4362.500000	3
E2	HG	20220603	953.750000	2785.000000	1625.000000	3
E2	HG	20220606	335.000000	2016.250000	1506.250000	3
E2	HG	20220607	-252.500000	3153.750000	2275.000000	3
E2	HG	20220608	147.500000	2178.750000	0.000000	3
E2	HG	20220609	147.500000	2041.250000	2131.250000	3
E2	HG	20220610	941.250000	3147.500000	3306.250000	3
E2	HG	20220613	1391.250000	2591.250000	3437.500000	3
E2	HG	20220614	97.500000	3685.000000	4018.750000	3
E2	HG	20220615	722.500000	2335.000000	3706.250000	3
E2	HG	20220616	2285.000000	4266.250000	4875.000000	3
E2	HG	20220617	403.750000	2822.500000	3068.750000	3
E2	HG	20220620	1441.250000	2910.000000	2087.500000	3
E2	HG	20220621	685.000000	2841.250000	3637.500000	3
E2	HG	20220622	-2015.000000	4378.750000	3587.500000	3
E2	HG	20220623	897.500000	4928.750000	5637.500000	3
E2	HG	20220624	-58.750000	4622.500000	5881.250000	3
E2	HG	20220627	1435.000000	2822.500000	1900.000000	3
E2	HG	20220628	-1633.750000	4141.250000	4156.250000	3
E2	HG	20220629	260.000000	3647.500000	4100.000000	3
E2	HG	20220630	403.750000	2416.250000	2593.750000	3
E2	NKD	20220103	1297.500000	2072.500000	0.000000	3
E2	NKD	20220104	510.000000	2310.000000	1575.000000	3
E2	NKD	20220105	-965.000000	2335.000000	1912.500000	3
E2	NKD	20220106	-515.000000	4785.000000	2950.000000	3
E2	NKD	20220107	197.500000	3010.000000	2625.000000	3
E2	NKD	20220110	347.500000	2747.500000	4862.500000	3
E2	NKD	20220111	-102.500000	3510.000000	0.000000	3
E2	NKD	20220112	285.000000	2672.500000	1875.000000	3
E2	NKD	20220113	-352.500000	3260.000000	2137.500000	3
E2	NKD	20220114	710.000000	3110.000000	1500.000000	3
E2	NKD	20220117	85.000000	715.000000	0.000000	3
E2	NKD	20220118	122.500000	3647.500000	3800.000000	3
E2	NKD	20220119	-2015.000000	6222.500000	2862.500000	3
E2	NKD	20220120	3347.500000	5897.500000	6575.000000	3
E2	NKD	20220121	-927.500000	5010.000000	4850.000000	3
E2	NKD	20220124	-1252.500000	6460.000000	5250.000000	3
E2	NKD	20220125	1210.000000	3810.000000	4275.000000	3
E2	NKD	20220126	972.500000	4535.000000	4700.000000	3
E2	NKD	20220127	1147.500000	7947.500000	7700.000000	3
E2	NKD	20220128	-415.000000	5122.500000	2762.500000	3
E2	NKD	20220131	-1977.500000	5160.000000	5012.500000	3
E2	NKD	20220201	1522.500000	2722.500000	1975.000000	3
E2	NKD	20220202	172.500000	2172.500000	1925.000000	3
E2	NKD	20220203	922.500000	1810.000000	1650.000000	3
E2	NKD	20220204	460.000000	2922.500000	1875.000000	3
E2	NKD	20220207	760.000000	1510.000000	1537.500000	3
E2	NKD	20220208	722.500000	1797.500000	0.000000	3
E2	NKD	20220209	-577.500000	2372.500000	2375.000000	3
E2	NKD	20220210	-1540.000000	2497.500000	3637.500000	3
E2	NKD	20220211	560.000000	3222.500000	2850.000000	3
E2	NKD	20220214	235.000000	1985.000000	1625.000000	3
E2	NKD	20220215	822.500000	4035.000000	3775.000000	3
E2	NKD	20220216	935.000000	1647.500000	0.000000	3
E2	NKD	20220217	-515.000000	3260.000000	3775.000000	3
E2	NKD	20220218	1347.500000	2472.500000	3237.500000	3
E2	NKD	20220221	-1015.000000	3535.000000	4437.500000	3
E2	NKD	20220222	297.500000	3822.500000	4500.000000	3
E2	NKD	20220223	-777.500000	3060.000000	3925.000000	3
E2	NKD	20220224	572.500000	5835.000000	5487.500000	3
E2	NKD	20220225	1147.500000	4922.500000	3762.500000	3
E2	NKD	20220228	1185.000000	2622.500000	4362.500000	3
E2	NKD	20220301	-290.000000	3422.500000	3962.500000	3
E2	NKD	20220302	547.500000	2985.000000	0.000000	3
E2	NKD	20220303	347.500000	2285.000000	1900.000000	3
E2	NKD	20220304	-1152.500000	4010.000000	4500.000000	3
E2	NKD	20220307	747.500000	5935.000000	6137.500000	3
E2	NKD	20220308	3422.500000	5947.500000	6612.500000	3
E2	NKD	20220309	997.500000	4972.500000	4587.500000	3
E2	NKD	20220310	-265.000000	3422.500000	3850.000000	3
E2	NKD	20220311	-1240.000000	4697.500000	3287.500000	3
E2	NKD	20220314	1697.500000	2997.500000	3725.000000	3
E2	NKD	20220315	-15.000000	3422.500000	3175.000000	3
E2	NKD	20220316	-140.000000	4797.500000	5825.000000	3
E2	NKD	20220317	197.500000	2885.000000	3962.500000	3
E2	NKD	20220318	-1090.000000	3697.500000	3700.000000	3
E2	NKD	20220321	1222.500000	1435.000000	0.000000	3
E2	NKD	20220322	-177.500000	2485.000000	3062.500000	3
E2	NKD	20220323	610.000000	3660.000000	4375.000000	3
E2	NKD	20220324	-727.500000	4222.500000	4512.500000	3
E2	NKD	20220325	-115.000000	2810.000000	3525.000000	3
E2	NKD	20220328	685.000000	3672.500000	4112.500000	3
E2	NKD	20220329	372.500000	2447.500000	3025.000000	3
E2	NKD	20220330	1997.500000	2385.000000	4500.000000	3
E2	NKD	20220331	-1065.000000	2697.500000	4062.500000	3
E2	NKD	20220401	535.000000	2347.500000	2362.500000	3
E2	NKD	20220404	-165.000000	1960.000000	1950.000000	3
E2	NKD	20220405	672.500000	2110.000000	3525.000000	3
E2	NKD	20220406	2372.500000	2485.000000	4087.500000	3
E2	NKD	20220407	672.500000	2435.000000	3850.000000	3
E2	NKD	20220408	485.000000	2085.000000	2125.000000	3
E2	NKD	20220411	-490.000000	2885.000000	0.000000	3
E2	NKD	20220412	-440.000000	4597.500000	4112.500000	3
E2	NKD	20220413	-677.500000	4310.000000	3487.500000	3
E2	NKD	20220414	-377.500000	3435.000000	2275.000000	3
E2	NKD	20220418	197.500000	1972.500000	2025.000000	3
E2	NKD	20220419	-65.000000	3097.500000	3737.500000	3
E2	NKD	20220420	860.000000	1522.500000	1675.000000	3
E2	NKD	20220421	-1377.500000	5322.500000	4250.000000	3
E2	NKD	20220422	122.500000	3660.000000	3725.000000	3
E2	NKD	20220425	397.500000	3647.500000	3450.000000	3
E2	NKD	20220426	-1365.000000	4147.500000	4950.000000	3
E2	NKD	20220427	-1327.500000	3972.500000	3487.500000	3
E2	NKD	20220428	810.000000	4835.000000	6862.500000	3
E2	NKD	20220429	2560.000000	5622.500000	4587.500000	3
E2	NKD	20220502	872.500000	3122.500000	3825.000000	3
E2	NKD	20220503	222.500000	2972.500000	0.000000	3
E2	NKD	20220504	322.500000	3522.500000	5350.000000	3
E2	NKD	20220505	585.000000	3797.500000	4150.000000	3
E2	NKD	20220506	-615.000000	3710.000000	4500.000000	3
E2	NKD	20220509	597.500000	4785.000000	4025.000000	3
E2	NKD	20220510	-1252.500000	3635.000000	4887.500000	3
E2	NKD	20220511	485.000000	4210.000000	4675.000000	3
E2	NKD	20220512	1785.000000	2635.000000	3987.500000	3
E2	NKD	20220513	-1390.000000	4997.500000	5800.000000	3
E2	NKD	20220516	2360.000000	2497.500000	2175.000000	3
E2	NKD	20220517	-102.500000	2647.500000	2125.000000	3
E2	NKD	20220518	-77.500000	3710.000000	5100.000000	3
E2	NKD	20220519	1235.000000	3160.000000	3612.500000	3
E2	NKD	20220520	1572.500000	4360.000000	2900.000000	3
E2	NKD	20220523	122.500000	2647.500000	0.000000	3
E2	NKD	20220524	1397.500000	2647.500000	1637.500000	3
E2	NKD	20220525	972.500000	2085.000000	1562.500000	3
E2	NKD	20220526	-515.000000	2672.500000	2187.500000	3
E2	NKD	20220527	-65.000000	2935.000000	2175.000000	3
E2	NKD	20220530	147.500000	1510.000000	1812.500000	3
E2	NKD	20220531	810.000000	1485.000000	0.000000	3
E2	NKD	20220601	-102.500000	2222.500000	3550.000000	3
E2	NKD	20220602	-640.000000	2347.500000	1837.500000	3
E2	NKD	20220603	372.500000	1635.000000	0.000000	3
E2	NKD	20220606	385.000000	2860.000000	3012.500000	3
E2	NKD	20220607	872.500000	2247.500000	1700.000000	3
E2	NKD	20220608	522.500000	1410.000000	0.000000	3
E2	NKD	20220609	-690.000000	2560.000000	1637.500000	3
E2	NKD	20220610	697.500000	3297.500000	2637.500000	3
E2	NKD	20220613	447.500000	3922.500000	4562.500000	3
E2	NKD	20220614	1510.000000	3135.000000	1925.000000	3
E2	NKD	20220615	572.500000	3547.500000	3875.000000	3
E2	NKD	20220616	-315.000000	6485.000000	6275.000000	3
E2	NKD	20220617	1035.000000	3060.000000	3662.500000	3
E2	NKD	20220620	835.000000	3210.000000	3550.000000	3
E2	NKD	20220621	547.500000	2610.000000	3212.500000	3
E2	NKD	20220622	772.500000	3235.000000	3850.000000	3
E2	NKD	20220623	647.500000	2735.000000	1875.000000	3
E2	NKD	20220624	-1290.000000	3485.000000	3975.000000	3
E2	NKD	20220627	-565.000000	1997.500000	0.000000	3
E2	NKD	20220628	-1590.000000	4535.000000	4687.500000	3
E2	NKD	20220629	-177.500000	1497.500000	0.000000	3
E2	NKD	20220630	247.500000	3285.000000	4487.500000	3
E2	SI	20220103	1072.500000	3447.500000	4750.000000	3
E2	SI	20220104	335.000000	3347.500000	3825.000000	3
E2	SI	20220105	-1077.500000	3605.000000	2087.500000	3
E2	SI	20220106	1197.500000	3210.000000	5350.000000	3
E2	SI	20220107	-215.000000	2467.500000	3725.000000	3
E2	SI	20220110	-640.000000	2922.500000	1575.000000	3
E2	SI	20220111	485.000000	2585.000000	1600.000000	3
E2	SI	20220112	447.500000	3042.500000	1662.500000	3
E2	SI	20220113	522.500000	1347.500000	0.000000	3
E2	SI	20220114	1022.500000	2060.000000	2300.000000	3
E2	SI	20220117	1185.000000	1347.500000	0.000000	3
E2	SI	20220118	10.000000	5097.500000	5137.500000	3
E2	SI	20220119	-1452.500000	4692.500000	4537.500000	3
E2	SI	20220120	910.000000	2292.500000	2075.000000	3
E2	SI	20220121	2722.500000	3292.500000	1750.000000	3
E2	SI	20220124	3185.000000	3380.000000	3687.500000	3
E2	SI	20220125	422.500000	2447.500000	3625.000000	3
E2	SI	20220126	-515.000000	4330.000000	3762.500000	3
E2	SI	20220127	1547.500000	4260.000000	4800.000000	3
E2	SI	20220128	-1115.000000	3172.500000	3675.000000	3
E2	SI	20220131	435.000000	2560.000000	1750.000000	3
E2	SI	20220201	1497.500000	3422.500000	4687.500000	3
E2	SI	20220202	72.500000	1897.500000	1712.500000	3
E2	SI	20220203	-677.500000	3072.500000	2687.500000	3
E2	SI	20220204	985.000000	2692.500000	4387.500000	3
E2	SI	20220207	-2.500000	3160.000000	1887.500000	3
E2	SI	20220208	35.000000	2810.000000	2325.000000	3
E2	SI	20220209	310.000000	1697.500000	0.000000	3
E2	SI	20220210	2647.500000	3222.500000	3825.000000	3
E2	SI	20220211	-490.000000	5405.000000	4650.000000	3
E2	SI	20220214	822.500000	2447.500000	0.000000	3
E2	SI	20220215	1347.500000	4410.000000	5787.500000	3
E2	SI	20220216	885.000000	1955.000000	0.000000	3
E2	SI	20220217	822.500000	2385.000000	2150.000000	3
E2	SI	20220218	10.000000	2780.000000	2075.000000	3
E2	SI	20220221	-127.500000	2935.000000	3437.500000	3
E2	SI	20220222	-165.000000	3085.000000	4037.500000	3
E2	SI	20220223	-15.000000	2830.000000	2150.000000	3
E2	SI	20220224	572.500000	11817.500000	5125.000000	3
E2	SI	20220225	2260.000000	3567.500000	3900.000000	3
E2	SI	20220228	1272.500000	4160.000000	4075.000000	3
E2	SI	20220301	-927.500000	6692.500000	5675.000000	3
E2	SI	20220302	660.000000	3860.000000	4250.000000	3
E2	SI	20220303	1985.000000	2817.500000	3425.000000	3
E2	SI	20220304	360.000000	4880.000000	5550.000000	3
E2	SI	20220307	2422.500000	4260.000000	4975.000000	3
E2	SI	20220308	160.000000	7430.000000	9200.000000	3
E2	SI	20220309	-277.500000	9422.500000	8625.000000	3
E2	SI	20220310	-2277.500000	3972.500000	5587.500000	3
E2	SI	20220311	785.000000	3905.000000	5850.000000	3
E2	SI	20220314	-140.000000	5810.000000	6000.000000	3
E2	SI	20220315	-2315.000000	4047.500000	4462.500000	3
E2	SI	20220316	747.500000	4135.000000	5937.500000	3
E2	SI	20220317	497.500000	2772.500000	3537.500000	3
E2	SI	20220318	122.500000	3122.500000	4062.500000	3
E2	SI	20220321	322.500000	2335.000000	2250.000000	3
E2	SI	20220322	747.500000	4160.000000	5562.500000	3
E2	SI	20220323	10.000000	3522.500000	4325.000000	3
E2	SI	20220324	-677.500000	4185.000000	5800.000000	3
E2	SI	20220325	1535.000000	1697.500000	2425.000000	3
E2	SI	20220328	247.500000	4710.000000	5025.000000	3
E2	SI	20220329	-1127.500000	6197.500000	7800.000000	3
E2	SI	20220330	410.000000	2322.500000	1525.000000	3
E2	SI	20220331	-440.000000	4510.000000	3062.500000	3
E2	SI	20220401	572.500000	1860.000000	3525.000000	3
E2	SI	20220404	1810.000000	2685.000000	3900.000000	3
E2	SI	20220405	-815.000000	4672.500000	3425.000000	3
E2	SI	20220406	510.000000	2510.000000	2350.000000	3
E2	SI	20220407	-240.000000	3022.500000	2175.000000	3
E2	SI	20220408	-277.500000	2772.500000	2200.000000	3
E2	SI	20220411	1460.000000	4135.000000	3987.500000	3
E2	SI	20220412	-252.500000	4535.000000	4475.000000	3
E2	SI	20220413	447.500000	2822.500000	1950.000000	3
E2	SI	20220414	2035.000000	3547.500000	3762.500000	3
E2	SI	20220418	360.000000	3772.500000	4737.500000	3
E2	SI	20220419	-490.000000	5422.500000	5825.000000	3
E2	SI	20220420	10.000000	2772.500000	2075.000000	3
E2	SI	20220421	197.500000	4072.500000	5525.000000	3
E2	SI	20220422	597.500000	2972.500000	2900.000000	3
E2	SI	20220425	-1402.500000	5047.500000	4812.500000	3
E2	SI	20220426	160.000000	3072.500000	3800.000000	3
E2	SI	20220427	1560.000000	4072.500000	2400.000000	3
E2	SI	20220428	1185.000000	3235.000000	4250.000000	3
E2	SI	20220429	172.500000	4885.000000	4837.500000	3
E2	SI	20220502	1035.000000	4222.500000	3387.500000	3
E2	SI	20220503	1047.500000	2622.500000	2212.500000	3
E2	SI	20220504	4110.000000	4397.500000	4600.000000	3
E2	SI	20220505	1110.000000	5947.500000	6787.500000	3
E2	SI	20220506	1822.500000	3322.500000	4000.000000	3
E2	SI	20220509	-402.500000	4172.500000	4700.000000	3
E2	SI	20220510	-1540.000000	6272.500000	4500.000000	3
E2	SI	20220511	622.500000	4472.500000	6325.000000	3
E2	SI	20220512	-1465.000000	5535.000000	5962.500000	3
E2	SI	20220513	-802.500000	4722.500000	5675.000000	3
E2	SI	20220516	385.000000	5535.000000	5975.000000	3
E2	SI	20220517	560.000000	2210.000000	2000.000000	3
E2	SI	20220518	247.500000	2260.000000	1825.000000	3
E2	SI	20220519	-77.500000	3410.000000	4487.500000	3
E2	SI	20220520	485.000000	1947.500000	2425.000000	3
E2	SI	20220523	347.500000	3397.500000	2700.000000	3
E2	SI	20220524	110.000000	2660.000000	3650.000000	3
E2	SI	20220525	-302.500000	2710.000000	2125.000000	3
E2	SI	20220526	310.000000	2685.000000	0.000000	3
E2	SI	20220527	372.500000	3085.000000	4475.000000	3
E2	SI	20220530	-552.500000	2697.500000	1950.000000	3
E2	SI	20220531	1860.000000	3760.000000	2625.000000	3
E2	SI	20220601	972.500000	2422.500000	2725.000000	3
E2	SI	20220602	-327.500000	2910.000000	2400.000000	3
E2	SI	20220603	347.500000	3535.000000	2387.500000	3
E2	SI	20220606	1897.500000	4410.000000	5062.500000	3
E2	SI	20220607	-277.500000	2835.000000	2050.000000	3
E2	SI	20220608	635.000000	3635.000000	3287.500000	3
E2	SI	20220609	585.000000	2797.500000	1875.000000	3
E2	SI	20220610	47.500000	4460.000000	6125.000000	3
E2	SI	20220613	460.000000	5597.500000	6925.000000	3
E2	SI	20220614	-515.000000	2772.500000	4037.500000	3
E2	SI	20220615	147.500000	3947.500000	4575.000000	3
E2	SI	20220616	-865.000000	4322.500000	4175.000000	3
E2	SI	20220617	47.500000	2372.500000	1937.500000	3
E2	SI	20220620	210.000000	1860.000000	0.000000	3
E2	SI	20220621	1610.000000	2347.500000	1725.000000	3
E2	SI	20220622	-115.000000	2635.000000	3800.000000	3
E2	SI	20220623	10.000000	4322.500000	3012.500000	3
E2	SI	20220624	-702.500000	5847.500000	4225.000000	3
E2	SI	20220627	-565.000000	3297.500000	3875.000000	3
E2	SI	20220628	235.000000	3322.500000	3150.000000	3
E2	SI	20220629	1072.500000	2947.500000	4075.000000	3
E2	SI	20220630	2310.000000	3810.000000	4637.500000	3
E3	HG	20220701	828.750000	4316.250000	4406.250000	3
E3	HG	20220704	-146.250000	3153.750000	1725.000000	3
E3	HG	20220705	-171.250000	4666.250000	5756.250000	3
E3	HG	20220706	1630.000000	5391.250000	7281.250000	4
E3	HG	20220707	1666.250000	4810.000000	5875.000000	3
E3	HG	20220708	691.250000	3628.750000	3162.500000	3
E3	HG	20220711	1491.250000	2847.500000	4968.750000	3
E3	HG	20220712	1428.750000	4866.250000	5743.750000	3
E3	HG	20220713	1366.250000	4460.000000	5012.500000	3
E3	HG	20220714	1003.750000	3328.750000	4812.500000	3
E3	HG	20220715	-1477.500000	5378.750000	5525.000000	3
E3	HG	20220718	1522.500000	3791.250000	1775.000000	3
E3	HG	20220719	1197.500000	2278.750000	3093.750000	3
E3	HG	20220720	1010.000000	2428.750000	1987.500000	3
E3	HG	20220721	335.000000	2316.250000	1581.250000	3
E3	HG	20220722	-102.500000	3110.000000	2187.500000	3
E3	HG	20220725	803.750000	2128.750000	2156.250000	3
E3	HG	20220726	116.250000	3653.750000	4718.750000	3
E3	HG	20220727	278.750000	3453.750000	1668.750000	3
E3	HG	20220728	710.000000	2928.750000	1581.250000	3
E3	HG	20220729	-33.750000	3766.250000	4443.750000	3
E3	HG	20220801	816.250000	2416.250000	1900.000000	3
E3	HG	20220802	610.000000	4103.750000	2231.250000	3
E3	HG	20220803	1210.000000	2116.250000	3350.000000	3
E3	HG	20220804	-1490.000000	3503.750000	2450.000000	3
E3	HG	20220805	353.750000	3635.000000	2443.750000	3
E3	HG	20220808	260.000000	2491.250000	2206.250000	3
E3	HG	20220809	703.750000	1816.250000	0.000000	3
E3	HG	20220810	478.750000	2478.750000	2668.750000	3
E3	HG	20220811	522.500000	1597.500000	1512.500000	3
E3	HG	20220812	-265.000000	2247.500000	1762.500000	3
E3	HG	20220815	85.000000	4153.750000	4037.500000	3
E3	HG	20220816	1003.750000	1897.500000	0.000000	3
E3	HG	20220817	816.250000	1597.500000	1625.000000	3
E3	HG	20220818	35.000000	3710.000000	2643.750000	3
E3	HG	20220819	1366.250000	2535.000000	1687.500000	3
E3	HG	20220822	941.250000	2516.250000	1900.000000	3
E3	HG	20220823	1366.250000	2128.750000	1818.750000	3
E3	HG	20220824	1078.750000	2010.000000	0.000000	3
E3	HG	20220825	360.000000	1747.500000	1756.250000	3
E3	HG	20220826	-83.750000	4278.750000	3518.750000	3
E3	HG	20220829	785.000000	3116.250000	4250.000000	3
E3	HG	20220830	360.000000	2478.750000	1650.000000	3
E3	HG	20220831	-865.000000	4922.500000	3843.750000	3
E3	HG	20220901	535.000000	2885.000000	0.000000	3
E3	HG	20220902	1335.000000	1935.000000	1550.000000	3
E3	HG	20220905	-358.750000	2947.500000	1625.000000	3
E3	HG	20220906	-521.250000	2622.500000	0.000000	3
E3	HG	20220907	541.250000	2253.750000	1575.000000	3
E3	HG	20220908	1253.750000	3528.750000	3475.000000	3
E3	HG	20220909	85.000000	3110.000000	2293.750000	3
E3	HG	20220912	-8.750000	2835.000000	2200.000000	3
E3	HG	20220913	-515.000000	5241.250000	2431.250000	3
E3	HG	20220914	622.500000	1103.750000	0.000000	3
E3	HG	20220915	197.500000	2935.000000	1706.250000	3
E3	HG	20220916	1260.000000	3385.000000	2381.250000	3
E3	HG	20220919	-715.000000	2872.500000	2087.500000	3
E3	HG	20220920	816.250000	2010.000000	0.000000	3
E3	HG	20220921	-621.250000	2116.250000	1556.250000	3
E3	HG	20220922	1147.500000	3210.000000	2087.500000	3
E3	HG	20220923	-302.500000	3878.750000	3631.250000	3
E3	HG	20220926	472.500000	4272.500000	3768.750000	3
E3	HG	20220927	541.250000	2447.500000	3650.000000	3
E3	HG	20220928	-108.750000	4753.750000	2843.750000	3
E3	HG	20220929	-771.250000	4978.750000	3175.000000	3
E3	HG	20220930	403.750000	2810.000000	3481.250000	3
E3	HG	20221003	578.750000	2297.500000	0.000000	3
E3	HG	20221004	678.750000	5435.000000	5431.250000	3
E3	HG	20221005	-58.750000	4503.750000	2725.000000	3
E3	HG	20221006	-771.250000	4328.750000	4837.500000	3
E3	HG	20221007	385.000000	1885.000000	1600.000000	3
E3	HG	20221010	466.250000	2091.250000	2000.000000	3
E3	HG	20221011	1566.250000	2153.750000	2175.000000	3
E3	HG	20221012	660.000000	2172.500000	0.000000	3
E3	HG	20221013	328.750000	4210.000000	4275.000000	3
E3	HG	20221014	360.000000	3541.250000	2062.500000	3
E3	HG	20221017	303.750000	2722.500000	1843.750000	3
E3	HG	20221018	747.500000	2347.500000	1581.250000	3
E3	HG	20221019	-183.750000	2291.250000	0.000000	3
E3	HG	20221020	147.500000	2985.000000	3287.500000	3
E3	HG	20221021	-21.250000	4385.000000	3706.250000	3
E3	HG	20221024	22.500000	2410.000000	1650.000000	3
E3	HG	20221025	678.750000	2422.500000	1618.750000	3
E3	HG	20221026	103.750000	3753.750000	3781.250000	3
E3	HG	20221027	291.250000	2053.750000	0.000000	3
E3	HG	20221028	-283.750000	2547.500000	2162.500000	3
E3	HG	20221031	641.250000	1835.000000	1775.000000	3
E3	HG	20221101	1003.750000	3241.250000	3081.250000	3
E3	HG	20221102	978.750000	3128.750000	1506.250000	3
E3	HG	20221103	722.500000	2460.000000	2075.000000	3
E3	HG	20221104	-1808.750000	7622.500000	5725.000000	3
E3	HG	20221107	1260.000000	2072.500000	0.000000	3
E3	HG	20221108	1785.000000	2735.000000	3431.250000	3
E3	HG	20221109	991.250000	3241.250000	3850.000000	3
E3	HG	20221110	510.000000	4847.500000	5531.250000	3
E3	HG	20221111	516.250000	4610.000000	4762.500000	3
E3	HG	20221114	941.250000	4522.500000	4931.250000	3
E3	HG	20221115	1447.500000	3091.250000	3856.250000	3
E3	HG	20221116	803.750000	1803.750000	1737.500000	3
E3	HG	20221117	653.750000	3491.250000	2618.750000	3
E3	HG	20221118	366.250000	2047.500000	0.000000	3
E3	HG	20221121	797.500000	2091.250000	0.000000	3
E3	HG	20221122	560.000000	3316.250000	3600.000000	3
E3	HG	20221123	497.500000	2672.500000	1625.000000	3
E3	HG	20221124	860.000000	1028.750000	0.000000	3
E3	HG	20221125	-127.500000	2810.000000	1912.500000	3
E3	HG	20221128	491.250000	2503.750000	1787.500000	3
E3	HG	20221129	335.000000	2522.500000	2156.250000	3
E3	HG	20221130	122.500000	3735.000000	4600.000000	3
E3	HG	20221201	347.500000	2591.250000	1687.500000	3
E3	HG	20221202	160.000000	4447.500000	2862.500000	3
E3	HG	20221205	-346.250000	3110.000000	2543.750000	3
E3	HG	20221206	1047.500000	1616.250000	1712.500000	3
E3	HG	20221207	1428.750000	2622.500000	1868.750000	3
E3	HG	20221208	297.500000	1410.000000	1950.000000	3
E3	HG	20221209	-58.750000	2710.000000	1900.000000	3
E3	HG	20221212	841.250000	1703.750000	0.000000	3
E3	HG	20221213	53.750000	2903.750000	4506.250000	3
E3	HG	20221214	916.250000	1860.000000	1662.500000	3
E3	HG	20221215	1022.500000	2741.250000	2193.750000	3
E3	HG	20221216	216.250000	2010.000000	0.000000	3
E3	HG	20221219	735.000000	2753.750000	0.000000	3
E3	HG	20221220	628.750000	2441.250000	1700.000000	3
E3	HG	20221221	491.250000	1297.500000	0.000000	3
E3	HG	20221222	428.750000	1972.500000	2475.000000	3
E3	HG	20221223	78.750000	2003.750000	0.000000	3
E3	HG	20221227	-146.250000	4116.250000	4093.750000	3
E3	HG	20221228	510.000000	1466.250000	0.000000	3
E3	HG	20221229	-21.250000	1735.000000	0.000000	3
E3	HG	20221230	1085.000000	1791.250000	0.000000	3
E3	NKD	20220701	-352.500000	5497.500000	5537.500000	3
